id,profileId,voice,sourceType,lessonId,lessonTitle,sourceId,text,note,priority,localOutputPath,r2ObjectKey
vi3a-0484,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,19,Unit 7 - Television: Vocabulary,eng6-b2-u07-vocabulary-television-q020:questionText,Which English word/phrase means 'Ä‘iá»u khiá»ƒn tá»« xa'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-a10371baec.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-a10371baec.mp3
vi3a-0485,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,19,Unit 7 - Television: Vocabulary,eng6-b2-u07-vocabulary-television-q023:questionText,Which English word/phrase means 'giáº£i trÃ­'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-0e6bd3d9e3.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-0e6bd3d9e3.mp3
vi3a-0486,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,19,Unit 7 - Television: Vocabulary,eng6-b2-u07-vocabulary-television-q017:questionText,Which English word/phrase means 'kÃªnh'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-273355510d.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-273355510d.mp3
vi3a-0487,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,19,Unit 7 - Television: Vocabulary,eng6-b2-u07-vocabulary-television-q024:questionText,Which English word/phrase means 'lá»‹ch phÃ¡t sÃ³ng'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-461f4bf863.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-461f4bf863.mp3
vi3a-0488,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,19,Unit 7 - Television: Vocabulary,eng6-b2-u07-vocabulary-television-q022:questionText,Which English word/phrase means 'mang tÃ­nh giÃ¡o dá»¥c'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-8755f0fc2f.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-8755f0fc2f.mp3
vi3a-0489,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,19,Unit 7 - Television: Vocabulary,eng6-b2-u07-vocabulary-television-q016:questionText,Which English word/phrase means 'ngÆ°á»i xem'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-0255e76445.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-0255e76445.mp3
vi3a-0490,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,19,Unit 7 - Television: Vocabulary,eng6-b2-u07-vocabulary-television-q013:questionText,Which English word/phrase means 'phim hoáº¡t hÃ¬nh'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-accd5694e8.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-accd5694e8.mp3
vi3a-0491,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,19,Unit 7 - Television: Vocabulary,eng6-b2-u07-vocabulary-television-q019:questionText,Which English word/phrase means 'phim tÃ i liá»‡u'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-b762578986.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-b762578986.mp3
vi3a-0492,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,19,Unit 7 - Television: Vocabulary,eng6-b2-u07-vocabulary-television-q015:questionText,Which English word/phrase means 'trÃ² chÆ¡i truyá»n hÃ¬nh'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-ae5430337d.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-ae5430337d.mp3
vi3a-0493,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,20,Unit 7 - Television: Grammar,eng6-b2-u07-grammar-television-c07,"Em hÃ£y viáº¿t 2 cÃ¢u dÃ¹ng: wh-questions, conjunctions.",cardType:mini_check,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-05b122a4f8.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-05b122a4f8.mp3
vi3a-0494,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q003:explanationSimple,'badminton' means 'cáº§u lÃ´ng'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-fa3e5cf6cc.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-fa3e5cf6cc.mp3
vi3a-0495,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q014:explanationSimple,'bÃ³ng chuyá»n' in English is 'volleyball'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-8a044e3218.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-8a044e3218.mp3
vi3a-0496,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q013:explanationSimple,'bÃ³ng Ä‘Ã¡' in English is 'football'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-13c2cc0c23.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-13c2cc0c23.mp3
vi3a-0497,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q015:explanationSimple,'cáº§u lÃ´ng' in English is 'badminton'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-fa7e820886.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-fa7e820886.mp3
vi3a-0498,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q004:explanationSimple,'chess' means 'cá» vua'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-7c87e5c7b3.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-7c87e5c7b3.mp3
vi3a-0499,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q005:explanationSimple,'competition' means 'cuá»™c thi'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-369ec4ce35.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-369ec4ce35.mp3
vi3a-0500,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q016:explanationSimple,'cá» vua' in English is 'chess'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-80195ae80a.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-80195ae80a.mp3
vi3a-0501,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q017:explanationSimple,'cuá»™c thi' in English is 'competition'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-5e5f0d2cf1.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-5e5f0d2cf1.mp3
vi3a-0502,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q020:explanationSimple,'Ä‘á»™i' in English is 'team'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-8a9acd8ece.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-8a9acd8ece.mp3
vi3a-0503,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q038:explanationSimple,"'football' means 'bÃ³ng Ä‘Ã¡', not 'thua'.",questionType:true_false;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-a0068f42bc.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-a0068f42bc.mp3
vi3a-0504,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q001:explanationSimple,'football' means 'bÃ³ng Ä‘Ã¡'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-dd90ca629a.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-dd90ca629a.mp3
vi3a-0505,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q006:explanationSimple,'match' means 'tráº­n Ä‘áº¥u'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-78af3b69da.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-78af3b69da.mp3
vi3a-0506,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q019:explanationSimple,'ngÆ°á»i chÆ¡i' in English is 'player'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-6f8c0ed186.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-6f8c0ed186.mp3
vi3a-0507,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q007:explanationSimple,'player' means 'ngÆ°á»i chÆ¡i'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-6ff29d325e.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-6ff29d325e.mp3
vi3a-0508,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q009:explanationSimple,'racket' means 'vá»£t'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-3b46723535.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-3b46723535.mp3
vi3a-0509,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q010:explanationSimple,'score' means 'tá»‰ sá»‘'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-eb66428374.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-eb66428374.mp3
vi3a-0510,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q008:explanationSimple,'team' means 'Ä‘á»™i'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-2b9969555d.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-2b9969555d.mp3
vi3a-0511,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q023:explanationSimple,'tháº¯ng' in English is 'win'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-24dc4f9505.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-24dc4f9505.mp3
vi3a-0512,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q022:explanationSimple,'tá»‰ sá»‘' in English is 'score'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-4f5ff6d506.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-4f5ff6d506.mp3
vi3a-0513,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q018:explanationSimple,'tráº­n Ä‘áº¥u' in English is 'match'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-33fdf0b8f2.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-33fdf0b8f2.mp3
vi3a-0514,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q039:explanationSimple,"'volleyball' means 'bÃ³ng chuyá»n', not 'tháº¯ng'.",questionType:true_false;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-dc7bc18fa1.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-dc7bc18fa1.mp3
vi3a-0515,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q002:explanationSimple,'volleyball' means 'bÃ³ng chuyá»n'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-cf38745562.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-cf38745562.mp3
vi3a-0516,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q039:questionText,'volleyball' means 'tháº¯ng'.,questionType:true_false;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-721530f5df.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-721530f5df.mp3
vi3a-0517,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q021:explanationSimple,'vá»£t' in English is 'racket'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-3e493a48b0.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-3e493a48b0.mp3
vi3a-0518,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q011:explanationSimple,'win' means 'tháº¯ng'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-ac05d0b199.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-ac05d0b199.mp3
vi3a-0519,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q002:answerText,bÃ³ng chuyá»n,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-82409a02ea.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-82409a02ea.mp3
vi3a-0520,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q001:answerText,bÃ³ng Ä‘Ã¡,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-1e110d0a44.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-1e110d0a44.mp3
vi3a-0521,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q003:answerText,cáº§u lÃ´ng,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-3f45983c7c.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-3f45983c7c.mp3
vi3a-0522,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q004:answerText,cá» vua,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-7236175137.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-7236175137.mp3
vi3a-0523,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q005:answerText,cuá»™c thi,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-864b5e898e.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-864b5e898e.mp3
vi3a-0524,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q008:answerText,Ä‘á»™i,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-d435776729.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-d435776729.mp3
vi3a-0525,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-c07,Em hÃ£y chá»n 3 tá»« trong Unit 8 vÃ  Ä‘áº·t cÃ¢u.,cardType:mini_check,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-07b6ce3183.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-07b6ce3183.mp3
vi3a-0526,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q007:answerText,ngÆ°á»i chÆ¡i,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-3238119701.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-3238119701.mp3
vi3a-0527,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q011:answerText,tháº¯ng,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-bb5b8746c2.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-bb5b8746c2.mp3
vi3a-0528,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q010:answerText,tá»‰ sá»‘,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-dd408224d4.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-dd408224d4.mp3
vi3a-0529,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q006:answerText,tráº­n Ä‘áº¥u,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-d92bf4a4b3.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-d92bf4a4b3.mp3
vi3a-0530,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q009:answerText,vá»£t,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-55c6cd4c0c.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-55c6cd4c0c.mp3
vi3a-0531,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q014:questionText,Which English word/phrase means 'bÃ³ng chuyá»n'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-0b7e7538e3.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-0b7e7538e3.mp3
vi3a-0532,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q013:questionText,Which English word/phrase means 'bÃ³ng Ä‘Ã¡'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-025702e082.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-025702e082.mp3
vi3a-0533,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q015:questionText,Which English word/phrase means 'cáº§u lÃ´ng'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-ffa5fe4789.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-ffa5fe4789.mp3
vi3a-0534,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q016:questionText,Which English word/phrase means 'cá» vua'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-b08e125e45.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-b08e125e45.mp3
vi3a-0535,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,22,Unit 8 - Sports and Games: Vocabulary,eng6-b2-u08-vocabulary-sports-and-games-q017:questionText,Which English word/phrase means 'cuá»™c thi'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-562c6a4f2a.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-562c6a4f2a.mp3
