id,subject,grade,sourceType,sourceId,lessonId,title,text,profileId,voice,localOutputPath,r2ObjectKey,warning
eng6-full-00838,english,6,question,eng6-b2-u07-skills-television-q038,21,Answer the question in a complete sentence: When is the news on?,Answer the question in a complete sentence: When is the news on?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u07-skills-television-q038.mp3,audio/tts/assets/en-v1/question-eng6-b2-u07-skills-television-q038.mp3,
eng6-full-00839,english,6,question,eng6-b2-u07-skills-television-q039,21,Answer the question in a complete sentence: What is your favourite programme?,Answer the question in a complete sentence: What is your favourite programme?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u07-skills-television-q039.mp3,audio/tts/assets/en-v1/question-eng6-b2-u07-skills-television-q039.mp3,
eng6-full-00840,english,6,question,eng6-b2-u07-skills-television-q040,21,Answer the question in a complete sentence: Why do you like it?,Answer the question in a complete sentence: Why do you like it?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u07-skills-television-q040.mp3,audio/tts/assets/en-v1/question-eng6-b2-u07-skills-television-q040.mp3,
eng6-full-00841,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q001,22,What does 'football' mean in Vietnamese?,What does 'football' mean in Vietnamese?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q001.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q001.mp3,
eng6-full-00842,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q002,22,What does 'volleyball' mean in Vietnamese?,What does 'volleyball' mean in Vietnamese?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q002.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q002.mp3,
eng6-full-00843,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q003,22,What does 'badminton' mean in Vietnamese?,What does 'badminton' mean in Vietnamese?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q003.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q003.mp3,
eng6-full-00844,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q004,22,What does 'chess' mean in Vietnamese?,What does 'chess' mean in Vietnamese?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q004.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q004.mp3,
eng6-full-00845,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q005,22,What does 'competition' mean in Vietnamese?,What does 'competition' mean in Vietnamese?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q005.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q005.mp3,
eng6-full-00846,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q006,22,What does 'match' mean in Vietnamese?,What does 'match' mean in Vietnamese?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q006.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q006.mp3,
eng6-full-00847,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q007,22,What does 'player' mean in Vietnamese?,What does 'player' mean in Vietnamese?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q007.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q007.mp3,
eng6-full-00848,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q008,22,What does 'team' mean in Vietnamese?,What does 'team' mean in Vietnamese?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q008.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q008.mp3,
eng6-full-00849,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q009,22,What does 'racket' mean in Vietnamese?,What does 'racket' mean in Vietnamese?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q009.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q009.mp3,
eng6-full-00850,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q010,22,What does 'score' mean in Vietnamese?,What does 'score' mean in Vietnamese?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q010.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q010.mp3,
eng6-full-00851,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q011,22,What does 'win' mean in Vietnamese?,What does 'win' mean in Vietnamese?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q011.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q011.mp3,
eng6-full-00852,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q012,22,What does 'lose' mean in Vietnamese?,What does 'lose' mean in Vietnamese?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q012.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q012.mp3,
eng6-full-00853,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q013,22,Which English word/phrase means 'bóng đá'?,Which English word/phrase means 'bóng đá'?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q013.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q013.mp3,
eng6-full-00854,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q014,22,Which English word/phrase means 'bóng chuyền'?,Which English word/phrase means 'bóng chuyền'?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q014.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q014.mp3,
eng6-full-00855,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q015,22,Which English word/phrase means 'cầu lông'?,Which English word/phrase means 'cầu lông'?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q015.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q015.mp3,
eng6-full-00856,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q016,22,Which English word/phrase means 'cờ vua'?,Which English word/phrase means 'cờ vua'?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q016.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q016.mp3,
eng6-full-00857,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q017,22,Which English word/phrase means 'cuộc thi'?,Which English word/phrase means 'cuộc thi'?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q017.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q017.mp3,
eng6-full-00858,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q018,22,Which English word/phrase means 'trận đấu'?,Which English word/phrase means 'trận đấu'?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q018.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q018.mp3,
eng6-full-00859,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q019,22,Which English word/phrase means 'người chơi'?,Which English word/phrase means 'người chơi'?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q019.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q019.mp3,
eng6-full-00860,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q020,22,Which English word/phrase means 'đội'?,Which English word/phrase means 'đội'?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q020.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q020.mp3,
eng6-full-00861,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q021,22,Which English word/phrase means 'vợt'?,Which English word/phrase means 'vợt'?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q021.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q021.mp3,
eng6-full-00862,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q022,22,Which English word/phrase means 'tỉ số'?,Which English word/phrase means 'tỉ số'?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q022.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q022.mp3,
eng6-full-00863,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q023,22,Which English word/phrase means 'thắng'?,Which English word/phrase means 'thắng'?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q023.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q023.mp3,
eng6-full-00864,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q024,22,Which English word/phrase means 'thua'?,Which English word/phrase means 'thua'?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q024.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q024.mp3,
eng6-full-00865,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q025,22,Our ____ won the match.,Our ____ won the match.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q025.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q025.mp3,
eng6-full-00866,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q026,22,Complete the sentence with a Unit 8 word: ____.,Complete the sentence with a Unit 8 word: ____.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q026.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q026.mp3,
eng6-full-00867,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q027,22,Complete the sentence with a Unit 8 word: ____.,Complete the sentence with a Unit 8 word: ____.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q027.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q027.mp3,
eng6-full-00868,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q028,22,Complete the sentence with a Unit 8 word: ____.,Complete the sentence with a Unit 8 word: ____.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q028.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q028.mp3,
eng6-full-00869,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q029,22,Complete the sentence with a Unit 8 word: ____.,Complete the sentence with a Unit 8 word: ____.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q029.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q029.mp3,
eng6-full-00870,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q030,22,Complete the sentence with a Unit 8 word: ____.,Complete the sentence with a Unit 8 word: ____.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q030.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q030.mp3,
eng6-full-00871,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q031,22,Complete the sentence with a Unit 8 word: ____.,Complete the sentence with a Unit 8 word: ____.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q031.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q031.mp3,
eng6-full-00872,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q032,22,Complete the sentence with a Unit 8 word: ____.,Complete the sentence with a Unit 8 word: ____.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q032.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q032.mp3,
eng6-full-00873,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q033,22,Complete the sentence with a Unit 8 word: ____.,Complete the sentence with a Unit 8 word: ____.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q033.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q033.mp3,
eng6-full-00874,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q034,22,'football' means 'bóng đá'.,'football' means 'bóng đá'.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q034.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q034.mp3,
eng6-full-00875,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q035,22,'volleyball' means 'bóng chuyền'.,'volleyball' means 'bóng chuyền'.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q035.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q035.mp3,
eng6-full-00876,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q036,22,'badminton' means 'cầu lông'.,'badminton' means 'cầu lông'.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q036.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q036.mp3,
eng6-full-00877,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q037,22,'chess' means 'cờ vua'.,'chess' means 'cờ vua'.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q037.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q037.mp3,
eng6-full-00878,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q038,22,'football' means 'thua'.,'football' means 'thua'.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q038.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q038.mp3,
eng6-full-00879,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q039,22,'volleyball' means 'thắng'.,'volleyball' means 'thắng'.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q039.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q039.mp3,
eng6-full-00880,english,6,question,eng6-b2-u08-vocabulary-sports-and-games-q040,22,Choose the best sentence using 'volleyball'.,Choose the best sentence using 'volleyball'.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-vocabulary-sports-and-games-q040.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-vocabulary-sports-and-games-q040.mp3,
eng6-full-00881,english,6,question,eng6-b2-u08-grammar-sports-and-games-q001,23,We ____ football yesterday.,We ____ football yesterday.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-grammar-sports-and-games-q001.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q001.mp3,
eng6-full-00882,english,6,question,eng6-b2-u08-grammar-sports-and-games-q002,23,She ____ the match last week.,She ____ the match last week.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-grammar-sports-and-games-q002.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q002.mp3,
eng6-full-00883,english,6,question,eng6-b2-u08-grammar-sports-and-games-q003,23,____ run in the hall.,____ run in the hall.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-grammar-sports-and-games-q003.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q003.mp3,
eng6-full-00884,english,6,question,eng6-b2-u08-grammar-sports-and-games-q004,23,____ up and listen.,____ up and listen.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-grammar-sports-and-games-q004.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q004.mp3,
eng6-full-00885,english,6,question,eng6-b2-u08-grammar-sports-and-games-q005,23,We ____ football yesterday.,We ____ football yesterday.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u08-grammar-sports-and-games-q005.mp3,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q005.mp3,
